autor;partido;ano;mês;pork;pork1;pork2;pork3;coalizao;constituency;cabeca;cmo;apoio;anos;ideologia1;ideologia2
ANTÔNIO JÁCOME;PTN;2016;12;4.108.588,62;0;0;0;0;0,011930966;0;0;0,793650794;4;0,1666;0,42
ANTÔNIO JÁCOME;PTN;2017;1;0;4.108.588,62;0;0;0;0,011930966;0;0;0,793650794;4;0,1666;0,42
ANTÔNIO JÁCOME;PTN;2017;2;91.422,23;0;4.108.588,62;0;0;0,011930966;0;0;1;4;0,1666;0,42
ANTÔNIO JÁCOME;PTN;2017;3;373.438,07;91.422,23;0;4.108.588,62;0;0,011930966;0;0;0,5;4;0,1666;0,42
ANTÔNIO JÁCOME;PTN;2017;4;32.635,02;373.438,07;91.422,23;0;0;0,011930966;0;0;0,45;4;0,1666;0,42
ANTÔNIO JÁCOME;PODE;2017;5;69.336,31;32.635,02;373.438,07;91.422,23;0;0,011930966;0;0;1;4;0,1666;0,42
ANTÔNIO JÁCOME;PODE;2017;6;875.060,49;69.336,31;32.635,02;373.438,07;0;0,011930966;0;0;1;4;0,1666;0,42
ANTÔNIO JÁCOME;PODE;2017;7;896.366,76;875.060,49;69.336,31;32.635,02;0;0,011930966;0;0;1;4;0,1666;0,42
ANTÔNIO JÁCOME;PODE;2017;8;2.438.335,98;896.366,76;875.060,49;69.336,31;0;0,011930966;0;0;0,7;4;0,1666;0,42
ANTÔNIO JÁCOME;PODE;2017;9;283.922,20;2.438.335,98;896.366,76;875.060,49;0;0,011930966;0;0;0,583333333;4;0,1666;0,42
ANTÔNIO JÁCOME;PODE;2017;10;254.703,96;283.922,20;2.438.335,98;896.366,76;0;0,011930966;0;0;0,333333333;4;0,1666;0,42
ANTÔNIO JÁCOME;PODE;2017;11;0;254.703,96;283.922,20;2.438.335,98;0;0,011930966;0;0;0,833333333;4;0,1666;0,42
ANTÔNIO JÁCOME;PODE;2017;12;311.236,74;0;254.703,96;283.922,20;0;0,011930966;0;0;0,555555556;4;0,1666;0,42
ANTÔNIO JÁCOME;PODE;2018;1;0;311.236,74;0;254.703,96;0;0,011930966;0;0;0,793650794;4;0,1666;0,42
ANTÔNIO JÁCOME;PODE;2018;2;128.688,19;0;311.236,74;0;0;0,011930966;0;0;0,793650794;4;0,1666;0,42
ANTÔNIO JÁCOME;PODE;2018;3;2.668.214,66;128.688,19;0;311.236,74;0;0,011930966;0;0;1;4;0,1666;0,42
ANTÔNIO JÁCOME;PODE;2018;4;138.133,13;2.668.214,66;128.688,19;0;0;0,011930966;0;0;0,8;4;0,1666;0,42
ANTÔNIO JÁCOME;PODE;2018;5;0;138.133,13;2.668.214,66;128.688,19;0;0,011930966;0;0;1;4;0,1666;0,42
ANTÔNIO JÁCOME;PODE;2018;6;372.525,95;0;138.133,13;2.668.214,66;0;0,011930966;0;0;0,5;4;0,1666;0,42
ARIOSTO HOLANDA;PDT;2016;6;339.690,96;260.812,19;1.296.444,31;91.062,57;0;0,070659408;0;0;0,452671451;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2016;7;186.373,83;339.690,96;260.812,19;1.296.444,31;0;0,070659408;0;0;0,452671451;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2016;8;186.095,80;186.373,83;339.690,96;260.812,19;0;0,070659408;0;0;0,452671451;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2016;9;860,77;186.095,80;186.373,83;339.690,96;0;0,070659408;0;0;0,452671451;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2016;10;147.474,54;860,77;186.095,80;186.373,83;0;0,070659408;0;0;0,452671451;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2016;11;428,49;147.474,54;860,77;186.095,80;0;0,070659408;0;0;0,452671451;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2016;12;858.090,14;428,49;147.474,54;860,77;0;0,070659408;0;0;0,452671451;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2017;1;17.453,40;858.090,14;428,49;147.474,54;0;0,070659408;0;0;0,452671451;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2017;2;180.769,75;17.453,40;858.090,14;428,49;0;0,070659408;0;0;0,452671451;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2017;3;416.252,19;180.769,75;17.453,40;858.090,14;0;0,070659408;0;0;0,452671451;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2017;4;50.753,15;416.252,19;180.769,75;17.453,40;0;0,070659408;0;0;0,452671451;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2017;5;40.686,36;50.753,15;416.252,19;180.769,75;0;0,070659408;0;0;1;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2017;6;0;40.686,36;50.753,15;416.252,19;0;0,070659408;0;0;0,25;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2017;7;1.104.241,15;0;40.686,36;50.753,15;0;0,070659408;0;0;0;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2017;8;15.707,30;1.104.241,15;0;40.686,36;0;0,070659408;0;0;0,285714286;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2017;9;284.596,92;15.707,30;1.104.241,15;0;0;0,070659408;0;0;0,473684211;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2017;10;38.535,49;284.596,92;15.707,30;1.104.241,15;0;0,070659408;0;0;0;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2017;11;4.239,08;38.535,49;284.596,92;15.707,30;0;0,070659408;0;0;0,666666667;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2017;12;56.532,08;4.239,08;38.535,49;284.596,92;0;0,070659408;0;0;0,636363636;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2018;1;0;56.532,08;4.239,08;38.535,49;0;0,070659408;0;0;0,452671451;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2018;2;0;0;56.532,08;4.239,08;0;0,070659408;0;0;0,714285714;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2018;3;1.828,87;0;0;56.532,08;0;0,070659408;0;0;0,5;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2018;4;5.936,40;1.828,87;0;0;0;0,070659408;0;0;0,452671451;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2018;5;250.643,72;5.936,40;1.828,87;0;0;0,070659408;0;0;0,452671451;20;1,4583;0,08
ARIOSTO HOLANDA;PDT;2018;6;7.356,09;250.643,72;5.936,40;1.828,87;0;0,070659408;0;0;0,452671451;20;1,4583;0,08
ARLINDO CHINAGLIA;PT;2016;6;117.778,00;0;268.001,79;0;0;0,004089253;1;0;0;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2016;7;250.118,97;117.778,00;0;268.001,79;0;0,004089253;1;0;0,2;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2016;8;538.409,33;250.118,97;117.778,00;0;0;0,004089253;1;0;0,071428571;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2016;9;0;538.409,33;250.118,97;117.778,00;0;0,004089253;1;0;0,225656288;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2016;10;79.151,39;0;538.409,33;250.118,97;0;0,004089253;1;0;0,05;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2016;11;481.179,93;79.151,39;0;538.409,33;0;0,004089253;1;0;0,5;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2016;12;2.562.676,51;481.179,93;79.151,39;0;0;0,004089253;1;0;0;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2017;1;0;2.562.676,51;481.179,93;79.151,39;0;0,004089253;1;0;0,225656288;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2017;2;159.073,60;0;2.562.676,51;481.179,93;0;0,004089253;1;0;0,25;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2017;3;398.030,62;159.073,60;0;2.562.676,51;0;0,004089253;1;0;0,25;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2017;4;0;398.030,62;159.073,60;0;0;0,004089253;1;0;0;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2017;5;52.655,15;0;398.030,62;159.073,60;0;0,004089253;1;0;0,375;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2017;6;524.276,89;52.655,15;0;398.030,62;0;0,004089253;1;0;0,333333333;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2017;7;284.916,31;524.276,89;52.655,15;0;0;0,004089253;1;0;0;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2017;8;1.299.771,81;284.916,31;524.276,89;52.655,15;0;0,004089253;1;0;0,25;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2017;9;153.464,37;1.299.771,81;284.916,31;524.276,89;0;0,004089253;1;0;0,307692308;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2017;10;343.387,96;153.464,37;1.299.771,81;284.916,31;0;0,004089253;1;0;0;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2017;11;217.148,86;343.387,96;153.464,37;1.299.771,81;0;0,004089253;1;0;0,571428571;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2017;12;252.879,85;217.148,86;343.387,96;153.464,37;0;0,004089253;1;0;0,555555556;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2018;1;0;252.879,85;217.148,86;343.387,96;0;0,004089253;1;0;0,225656288;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2018;2;0;0;252.879,85;217.148,86;0;0,004089253;1;0;0,25;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2018;3;1.083.227,86;0;0;252.879,85;0;0,004089253;1;0;0;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2018;4;26.984,15;1.083.227,86;0;0;0;0,004089253;1;0;0;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2018;5;74.870,60;26.984,15;1.083.227,86;0;0;0,004089253;1;0;0;24;4,2333;1,96
ARLINDO CHINAGLIA;PT;2018;6;89.576,10;74.870,60;26.984,15;1.083.227,86;0;0,004089253;1;0;1;24;4,2333;1,96
ARMANDO VERGÍLIO;SD;2016;6;557.180,53;0;0;0;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2016;7;0;557.180,53;0;0;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2016;8;1.615.227,98;0;557.180,53;0;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2016;9;0;1.615.227,98;0;557.180,53;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2016;10;0;0;1.615.227,98;0;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2016;11;251.151,55;0;0;1.615.227,98;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2016;12;131.288,08;251.151,55;0;0;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2017;1;0;131.288,08;251.151,55;0;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2017;2;0;0;131.288,08;251.151,55;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2017;3;0;0;0;131.288,08;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2017;4;0;0;0;0;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2017;5;0;0;0;0;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2017;6;0;0;0;0;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2017;7;0;0;0;0;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2017;8;75.146,99;0;0;0;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2017;9;0;75.146,99;0;0;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2017;10;77.069,50;0;75.146,99;0;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2017;11;1.295.391,30;77.069,50;0;75.146,99;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2017;12;301.127,40;1.295.391,30;77.069,50;0;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2018;1;0;301.127,40;1.295.391,30;77.069,50;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2018;2;0;0;301.127,40;1.295.391,30;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2018;3;0;0;0;301.127,40;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2018;4;0;0;0;0;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2018;5;0;0;0;0;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARMANDO VERGÍLIO;SD;2018;6;49.717,31;0;0;0;0;0,003061862;0;0;0,861709816;4;2,3333;0,42
ARNALDO FARIA DE SÁ;PTB;2016;6;2.183.701,41;0;0;0;1;0,054877017;1;0;0,2;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2016;7;0;2.183.701,41;0;0;1;0,054877017;1;0;0,4;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2016;8;1.232.741,89;0;2.183.701,41;0;1;0,054877017;1;0;0,058823529;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2016;9;0;1.232.741,89;0;2.183.701,41;1;0,054877017;1;0;0,439881225;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2016;10;0;0;1.232.741,89;0;1;0,054877017;1;0;0,166666667;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2016;11;168.201,37;0;0;1.232.741,89;1;0,054877017;1;0;0,875;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2016;12;626.228,60;168.201,37;0;0;1;0,054877017;1;0;0,333333333;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2017;1;0;626.228,60;168.201,37;0;1;0,054877017;1;0;0,439881225;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2017;2;292.054,88;0;626.228,60;168.201,37;1;0,054877017;1;0;0,5;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2017;3;130.035,83;292.054,88;0;626.228,60;1;0,054877017;1;0;0,2;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2017;4;0;130.035,83;292.054,88;0;1;0,054877017;1;0;0,090909091;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2017;5;258.905,39;0;130.035,83;292.054,88;1;0,054877017;1;0;0,347826087;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2017;6;2.134.603,18;258.905,39;0;130.035,83;1;0,054877017;1;0;1;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2017;7;1.124.948,29;2.134.603,18;258.905,39;0;1;0,054877017;1;0;1;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2017;8;0;1.124.948,29;2.134.603,18;258.905,39;1;0,054877017;1;0;0,142857143;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2017;9;381.185,79;0;1.124.948,29;2.134.603,18;1;0,054877017;1;0;0,25;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2017;10;77.069,50;381.185,79;0;1.124.948,29;1;0,054877017;1;0;0,666666667;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2017;11;128.090,45;77.069,50;381.185,79;0;1;0,054877017;1;0;0,666666667;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2017;12;255.058,51;128.090,45;77.069,50;381.185,79;1;0,054877017;1;0;0,5;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2018;1;50.420,19;255.058,51;128.090,45;77.069,50;1;0,054877017;1;0;0,439881225;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2018;2;3.815,26;50.420,19;255.058,51;128.090,45;1;0,054877017;1;0;0;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PTB;2018;3;75.335,46;3.815,26;50.420,19;255.058,51;1;0,054877017;1;0;1;32;1,5833;0,58
ARNALDO FARIA DE SÁ;PP;2018;4;125.715,28;75.335,46;3.815,26;50.420,19;1;0,054877017;1;0;0,631578947;32;0,4762;1,42
ARNALDO FARIA DE SÁ;PP;2018;5;157.939,35;125.715,28;75.335,46;3.815,26;1;0,054877017;1;0;0,647058824;32;0,4762;1,42
ARNALDO FARIA DE SÁ;PP;2018;6;99.434,62;157.939,35;125.715,28;75.335,46;1;0,054877017;1;0;0;32;0,4762;1,42
ARNALDO JARDIM;PPS;2016;6;1.790.811,94;0;0;0;1;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2016;7;6.959,65;1.790.811,94;0;0;1;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2016;8;484.568,40;6.959,65;1.790.811,94;0;1;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2016;9;0;484.568,40;6.959,65;1.790.811,94;1;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2016;10;0;0;484.568,40;6.959,65;1;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2016;11;1.455.071,59;0;0;484.568,40;1;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2016;12;354.053,27;1.455.071,59;0;0;1;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2017;1;0;354.053,27;1.455.071,59;0;1;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2017;2;0;0;354.053,27;1.455.071,59;1;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2017;3;70.846,13;0;0;354.053,27;1;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2017;4;309.802,13;70.846,13;0;0;1;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2017;5;1.104.885,21;309.802,13;70.846,13;0;1;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2017;6;205.828,51;1.104.885,21;309.802,13;70.846,13;1;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2017;7;0;205.828,51;1.104.885,21;309.802,13;1;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2017;8;347.537,50;0;205.828,51;1.104.885,21;1;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2017;9;92.078,62;347.537,50;0;205.828,51;1;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2017;10;1.439.362,51;92.078,62;347.537,50;0;1;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2017;11;426.707,65;1.439.362,51;92.078,62;347.537,50;1;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2017;12;245.098,56;426.707,65;1.439.362,51;92.078,62;1;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2018;1;0;245.098,56;426.707,65;1.439.362,51;0;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2018;2;0;0;245.098,56;426.707,65;0;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2018;3;276.449,47;0;0;245.098,56;0;0,006958691;0;0;0,920940171;12;0,3333;1,58
ARNALDO JARDIM;PPS;2018;4;80.181,46;276.449,47;0;0;0;0,006958691;0;0;0,916666667;12;0,3333;1,58
ARNALDO JARDIM;PPS;2018;5;191.392,28;80.181,46;276.449,47;0;0;0,006958691;0;0;0,846153846;12;0,3333;1,58
ARNALDO JARDIM;PPS;2018;6;88.726,75;191.392,28;80.181,46;276.449,47;1;0,006958691;0;0;1;12;0,3333;1,58
ARNALDO JORDY;PPS;2016;6;1.028.451,91;0;0;0;1;0,082222046;0;0;1;8;0,3333;1,58
ARNALDO JORDY;PPS;2016;7;163.986,69;1.028.451,91;0;0;1;0,082222046;0;0;1;8;0,3333;1,58
ARNALDO JORDY;PPS;2016;8;644.165,84;163.986,69;1.028.451,91;0;1;0,082222046;0;0;0,857142857;8;0,3333;1,58
ARNALDO JORDY;PPS;2016;9;0;644.165,84;163.986,69;1.028.451,91;1;0,082222046;0;0;0,682800896;8;0,3333;1,58
ARNALDO JORDY;PPS;2016;10;0;0;644.165,84;163.986,69;1;0,082222046;0;0;0,862068966;8;0,3333;1,58
ARNALDO JORDY;PPS;2016;11;2.719.528,78;0;0;644.165,84;1;0,082222046;0;0;1;8;0,3333;1,58
ARNALDO JORDY;PPS;2016;12;19.000,32;2.719.528,78;0;0;1;0,082222046;0;0;0,7;8;0,3333;1,58
ARNALDO JORDY;PPS;2017;1;0;19.000,32;2.719.528,78;0;1;0,082222046;0;0;0,682800896;8;0,3333;1,58
ARNALDO JORDY;PPS;2017;2;0;0;19.000,32;2.719.528,78;1;0,082222046;0;0;0,25;8;0,3333;1,58
ARNALDO JORDY;PPS;2017;3;399.788,50;0;0;19.000,32;1;0,082222046;0;0;0,375;8;0,3333;1,58
ARNALDO JORDY;PPS;2017;4;1.359,51;399.788,50;0;0;1;0,082222046;0;0;0,75;8;0,3333;1,58
ARNALDO JORDY;PPS;2017;5;794.697,91;1.359,51;399.788,50;0;1;0,082222046;0;0;0,882352941;8;0,3333;1,58
ARNALDO JORDY;PPS;2017;6;2.361.919,13;794.697,91;1.359,51;399.788,50;1;0,082222046;0;0;0,666666667;8;0,3333;1,58
ARNALDO JORDY;PPS;2017;7;128.334,75;2.361.919,13;794.697,91;1.359,51;1;0,082222046;0;0;1;8;0,3333;1,58
ARNALDO JORDY;PPS;2017;8;0;128.334,75;2.361.919,13;794.697,91;1;0,082222046;0;0;0,692307692;8;0,3333;1,58
ARNALDO JORDY;PPS;2017;9;188.394,91;0;128.334,75;2.361.919,13;1;0,082222046;0;0;0,538461538;8;0,3333;1,58
ARNALDO JORDY;PPS;2017;10;283.465,91;188.394,91;0;128.334,75;1;0,082222046;0;0;0,428571429;8;0,3333;1,58
ARNALDO JORDY;PPS;2017;11;312.606,33;283.465,91;188.394,91;0;1;0,082222046;0;0;0,4;8;0,3333;1,58
ARNALDO JORDY;PPS;2017;12;86.786,50;312.606,33;283.465,91;188.394,91;1;0,082222046;0;0;0,5;8;0,3333;1,58
ARNALDO JORDY;PPS;2018;1;0;86.786,50;312.606,33;283.465,91;0;0,082222046;0;0;0,682800896;8;0,3333;1,58
ARNALDO JORDY;PPS;2018;2;826.122,03;0;86.786,50;312.606,33;0;0,082222046;0;0;0;8;0,3333;1,58
ARNALDO JORDY;PPS;2018;3;5.039.588,53;826.122,03;0;86.786,50;0;0,082222046;0;0;0,666666667;8;0,3333;1,58
ARNALDO JORDY;PPS;2018;4;185.306,55;5.039.588,53;826.122,03;0;0;0,082222046;0;0;0,666666667;8;0,3333;1,58
ARNALDO JORDY;PPS;2018;5;202.720,24;185.306,55;5.039.588,53;826.122,03;0;0,082222046;0;0;0,785714286;8;0,3333;1,58
ARNALDO JORDY;PPS;2018;6;1.743.847,12;202.720,24;185.306,55;5.039.588,53;1;0,082222046;0;0;1;8;0,3333;1,58
ARNON BEZERRA;PTB;2016;6;4.059.137,20;545.492,95;0;0;1;0,144931006;0;0;0,8;22;1,5833;0,58
ARNON BEZERRA;PTB;2016;7;90.129,71;4.059.137,20;545.492,95;0;1;0,144931006;0;0;1;22;1,5833;0,58
ARNON BEZERRA;PTB;2016;8;0;90.129,71;4.059.137,20;545.492,95;1;0,144931006;0;0;0,428571429;22;1,5833;0,58
ARNON BEZERRA;PTB;2016;9;0;0;90.129,71;4.059.137,20;1;0,144931006;0;0;0,847619048;22;1,5833;0,58
ARNON BEZERRA;PTB;2016;10;0;0;0;90.129,71;1;0,144931006;0;0;1;22;1,5833;0,58
ARNON BEZERRA;PTB;2016;11;363.446,48;0;0;0;1;0,144931006;0;0;0,857142857;22;1,5833;0,58
ARNON BEZERRA;PTB;2016;12;267.008,51;363.446,48;0;0;1;0,144931006;0;0;1;22;1,5833;0,58
ARNON BEZERRA;PTB;2017;1;0;267.008,51;363.446,48;0;1;0,144931006;0;0;0,847619048;22;1,5833;0,58
ARNON BEZERRA;PTB;2017;2;0;0;267.008,51;363.446,48;1;0,144931006;0;0;0,847619048;22;1,5833;0,58
ARNON BEZERRA;PTB;2017;3;0;0;0;267.008,51;1;0,144931006;0;0;0,847619048;22;1,5833;0,58
ARNON BEZERRA;PTB;2017;4;0;0;0;0;1;0,144931006;0;0;0,847619048;22;1,5833;0,58
ARNON BEZERRA;PTB;2017;5;0;0;0;0;1;0,144931006;0;0;0,847619048;22;1,5833;0,58
ARNON BEZERRA;PTB;2017;6;0;0;0;0;1;0,144931006;0;0;0,847619048;22;1,5833;0,58
ARNON BEZERRA;PTB;2017;7;0;0;0;0;1;0,144931006;0;0;0,847619048;22;1,5833;0,58
ARNON BEZERRA;PTB;2017;8;0;0;0;0;1;0,144931006;0;0;0,847619048;22;1,5833;0,58
ARNON BEZERRA;PTB;2017;9;0;0;0;0;1;0,144931006;0;0;0,847619048;22;1,5833;0,58
ARNON BEZERRA;PTB;2017;10;313.481,79;0;0;0;1;0,144931006;0;0;0,847619048;22;1,5833;0,58
ARNON BEZERRA;PTB;2017;11;752.459,60;313.481,79;0;0;1;0,144931006;0;0;0,847619048;22;1,5833;0,58
ARNON BEZERRA;PTB;2017;12;518.727,91;752.459,60;313.481,79;0;1;0,144931006;0;0;0,847619048;22;1,5833;0,58
ARNON BEZERRA;PTB;2018;1;0;518.727,91;752.459,60;313.481,79;1;0,144931006;0;0;0,847619048;22;1,5833;0,58
ARNON BEZERRA;PTB;2018;2;0;0;518.727,91;752.459,60;1;0,144931006;0;0;0,847619048;22;1,5833;0,58
ARNON BEZERRA;PTB;2018;3;0;0;0;518.727,91;1;0,144931006;0;0;0,847619048;22;1,5833;0,58
ARNON BEZERRA;PTB;2018;4;0;0;0;0;1;0,144931006;0;0;0,847619048;22;1,5833;0,58
ARNON BEZERRA;PTB;2018;5;307.161,43;0;0;0;1;0,144931006;0;0;0,847619048;22;1,5833;0,58
ARNON BEZERRA;PTB;2018;6;0;307.161,43;0;0;1;0,144931006;0;0;0,847619048;22;1,5833;0,58
AROLDE DE OLIVEIRA;PSC;2016;6;0;0;0;110.067,12;0;0,025574237;0;0;0,901412322;35;1,8333;1,42
AROLDE DE OLIVEIRA;PSC;2016;7;0;0;0;0;0;0,025574237;0;0;0,901412322;35;1,8333;1,42
AROLDE DE OLIVEIRA;PSC;2016;8;0;0;0;0;0;0,025574237;0;0;0,901412322;35;1,8333;1,42
AROLDE DE OLIVEIRA;PSC;2016;9;0;0;0;0;0;0,025574237;0;0;0,901412322;35;1,8333;1,42
AROLDE DE OLIVEIRA;PSC;2016;10;0;0;0;0;0;0,025574237;0;0;0,901412322;35;1,8333;1,42
AROLDE DE OLIVEIRA;PSC;2016;11;1.042.923,90;0;0;0;0;0,025574237;0;0;0,666666667;35;1,8333;1,42
AROLDE DE OLIVEIRA;PSC;2016;12;232.712,01;1.042.923,90;0;0;0;0,025574237;0;0;1;35;1,8333;1,42
